,level_0,index,Date,Sales,Dollar Volume,Average Price,Median Price,Total Listings,Months Invntory,County,Oil Price,Unemployment
1861,1861,56,09/01/15,188,48103700,255871,221250,621,3.5,Midland,45.48,3.7
1862,1862,57,10/01/15,145,42974764,296378,257900,603,3.5,Midland,46.22,3.8
1863,1863,58,11/01/15,119,34238361,287717,254500,583,3.5,Midland,42.44,3.8
1864,1864,59,12/01/15,163,42451565,260439,240910,554,3.3,Midland,37.19,3.6
1865,1865,60,01/01/16,101,25153405,249044,225000,595,3.5,Midland,31.68,3.9
1866,1866,61,02/01/16,117,30788693,263151,229717,634,3.7,Midland,30.32,4
1867,1867,62,03/01/16,178,46593599,261762,223500,647,3.8,Midland,37.55,4.3
1868,1868,63,04/01/16,153,39326158,257034,217000,646,3.8,Midland,40.75,4.3
1869,1869,64,05/01/16,187,53501307,286103,240000,637,3.8,Midland,46.71,4.3
1870,1870,65,06/01/16,244,67586615,276994,246500,665,3.9,Midland,48.76,4.6
1871,1871,66,07/01/16,197,55067166,279529,223730,675,4.1,Midland,44.65,4.7
1872,1872,67,08/01/16,199,59929581,301154,245000,696,4.2,Midland,44.72,4.6
1873,1873,68,09/01/16,188,51239599,272551,246500,624,3.8,Midland,45.18,4.5
1874,1874,69,10/01/16,157,44046202,280549,250000,652,3.9,Midland,49.78,3.9
1875,1875,70,11/01/16,162,44801938,276555,228250,618,3.6,Midland,45.66,3.6
1876,1876,71,12/01/16,177,49562091,280012,244500,548,3.2,Midland,51.97,3.8
3989,3989,0,01/01/11,304,74033936,243533,174000,3527,7,Montgomery,89.17,7.5
3990,3990,1,02/01/11,375,90730998,241949,178000,3632,7.2,Montgomery,88.58,7.3
3991,3991,2,03/01/11,521,132314682,253963,184677,3880,7.8,Montgomery,102.86,7.1
3992,3992,3,04/01/11,520,124240296,238924,182250,3961,8,Montgomery,109.53,6.8
3993,3993,4,05/01/11,576,147785489,256572,186640,3990,8.1,Montgomery,100.9,7
3994,3994,5,06/01/11,682,174425707,255756,189000,3895,7.9,Montgomery,96.26,7.7
3995,3995,6,07/01/11,621,153642685,247412,198000,3829,7.7,Montgomery,97.3,7.5
3996,3996,7,08/01/11,660,175124788,265341,190000,3591,7.1,Montgomery,86.33,7.3
3997,3997,8,09/01/11,538,134329940,249684,174825,3523,6.9,Montgomery,85.52,7.2
3998,3998,9,10/01/11,450,103578013,230173,178150,3348,6.5,Montgomery,86.32,6.8
3999,3999,10,11/01/11,410,95575195,233110,171500,3223,6.3,Montgomery,97.16,6.4
4000,4000,11,12/01/11,484,116421980,240541,185000,3060,6,Montgomery,98.56,6.2
4001,4001,12,01/01/12,307,78143603,254539,165000,3063,6,Montgomery,100.27,6.5
4002,4002,13,02/01/12,418,93959922,224785,169950,3105,6,Montgomery,102.2,6.3
4003,4003,14,03/01/12,532,132927858,249864,190000,3181,6.2,Montgomery,106.16,#N/A
4004,4004,15,04/01/12,577,145678995,252477,194000,3176,6.1,Montgomery,103.32,#N/A
4005,4005,16,05/01/12,793,201815587,254496,193000,3243,6,Montgomery,94.66,5.9
4006,4006,17,06/01/12,781,210635369,269700,211813,3269,6,Montgomery,82.3,6.6
4007,4007,18,07/01/12,700,181889422,259842,196000,3210,5.8,Montgomery,87.9,6.5
4008,4008,19,08/01/12,756,188727663,249640,195000,3039,5.4,Montgomery,94.13,#N/A
4009,4009,20,09/01/12,636,151498171,238205,185000,2953,5.2,Montgomery,94.51,#N/A
4010,4010,21,10/01/12,614,145964250,237727,185875,2785,4.8,Montgomery,89.49,5.5
4011,4011,22,11/01/12,535,125680530,234917,190000,2665,4.5,Montgomery,86.53,5.3
4012,4012,23,12/01/12,525,139958915,266588,199000,2416,4,Montgomery,87.86,#N/A
4013,4013,24,01/01/13,416,102855193,247248,184000,2457,4,Montgomery,94.76,6
4014,4014,25,02/01/13,503,119747182,238066,185000,2424,3.9,Montgomery,95.31,5.6
4015,4015,26,03/01/13,684,177363804,259304,200000,2484,4,Montgomery,92.94,5.3
4016,4016,27,04/01/13,749,204018880,272388,219000,2519,3.9,Montgomery,92.02,5.1
4017,4017,28,05/01/13,947,253861806,268069,205000,2545,3.9,Montgomery,94.51,5.3
4018,4018,29,06/01/13,949,282714402,297908,235000,2529,3.8,Montgomery,95.77,6
4019,4019,30,07/01/13,975,283705410,290980,220000,2535,3.7,Montgomery,104.67,5.7
4020,4020,31,08/01/13,935,266433997,284956,214931,2570,3.6,Montgomery,106.57,5.4
4021,4021,32,09/01/13,744,195053884,262169,205000,2499,3.5,Montgomery,106.29,5.3
4022,4022,33,10/01/13,720,203756048,282995,213870,2354,3.3,Montgomery,100.54,5.1
4023,4023,34,11/01/13,619,165670924,267643,211000,2221,3,Montgomery,93.86,4.9
4024,4024,35,12/01/13,671,179687645,267791,211900,2028,2.7,Montgomery,97.63,4.6
4025,4025,36,01/01/14,465,126111831,271208,212000,2030,2.7,Montgomery,94.62,4.9
4026,4026,37,02/01/14,546,156557142,286735,221276,2045,2.7,Montgomery,100.82,4.9
4027,4027,38,03/01/14,716,203285080,283918,216500,2116,2.8,Montgomery,100.8,4.7
4028,4028,39,04/01/14,782,222796068,284905,227700,2189,2.9,Montgomery,102.07,4.1
4029,4029,40,05/01/14,906,269997452,298010,230000,2338,3.1,Montgomery,102.18,4.4
4030,4030,41,06/01/14,939,291823247,310781,249888,2497,3.3,Montgomery,105.79,4.7
4031,4031,42,07/01/14,974,292713930,300528,243650,2606,3.5,Montgomery,103.59,4.8
4032,4032,43,08/01/14,902,275446800,305373,245000,2527,3.4,Montgomery,96.54,4.6
4033,4033,44,09/01/14,794,218951481,275758,221445,2494,3.3,Montgomery,93.21,4.3
4034,4034,45,10/01/14,765,213604750,279222,219900,2481,3.3,Montgomery,84.4,4
4035,4035,46,11/01/14,601,179019370,297869,220000,2428,3.2,Montgomery,75.79,3.9
4036,4036,47,12/01/14,784,221948371,283097,240188,2324,3,Montgomery,59.29,3.6
4037,4037,48,01/01/15,499,149403076,299405,206000,2433,3.2,Montgomery,47.22,4.1
4038,4038,49,02/01/15,579,163061821,281627,233840,2620,3.4,Montgomery,50.58,4
4039,4039,50,03/01/15,770,216436632,281087,230000,2789,3.6,Montgomery,47.82,3.9
4040,4040,51,04/01/15,786,248162736,315729,239575,2967,3.8,Montgomery,54.45,3.8
4041,4041,52,05/01/15,871,270634526,310717,247000,3032,3.9,Montgomery,59.27,4.2
4042,4042,53,06/01/15,1051,355900765,338631,254500,3219,4.1,Montgomery,59.82,4.5
4043,4043,54,07/01/15,978,317733807,324881,254450,3520,4.5,Montgomery,50.9,4.6
4044,4044,55,08/01/15,905,280260594,309680,250000,3494,4.5,Montgomery,42.87,4.4
4045,4045,56,09/01/15,820,228734483,278944,227750,3485,4.4,Montgomery,45.48,4.5
4046,4046,57,10/01/15,717,206583334,288122,234000,3441,4.4,Montgomery,46.22,4.5
4047,4047,58,11/01/15,579,152355103,263135,216600,3365,4.3,Montgomery,42.44,4.5
4048,4048,59,12/01/15,800,240906041,301133,245000,3185,4.1,Montgomery,37.19,4.3
4049,4049,60,01/01/16,471,142442154,302425,233000,3219,4.1,Montgomery,31.68,4.5
4050,4050,61,02/01/16,568,153530883,270301,217950,3320,4.3,Montgomery,30.32,4.4
4051,4051,62,03/01/16,814,229917131,282453,231680,3563,4.6,Montgomery,37.55,4.6
4052,4052,63,04/01/16,764,224412413,293734,250428,3655,4.7,Montgomery,40.75,4.6
4053,4053,64,05/01/16,913,286295059,313576,254900,3710,4.7,Montgomery,46.71,4.6
4054,4054,65,06/01/16,1009,299813189,297139,253000,3849,4.9,Montgomery,48.76,5.2
4055,4055,66,07/01/16,902,267429874,296485,254000,3867,5,Montgomery,44.65,5.5
4056,4056,67,08/01/16,1000,306845506,306846,258500,3818,4.9,Montgomery,44.72,5.5
4057,4057,68,09/01/16,855,238108718,278490,235000,3814,4.9,Montgomery,45.18,5.4
4058,4058,69,10/01/16,734,210932756,287374,244000,3735,4.8,Montgomery,49.78,4.8
4059,4059,70,11/01/16,720,207619039,288360,241192,3669,4.6,Montgomery,45.66,4.6
4060,4060,71,12/01/16,759,221667377,292052,245000,3512,4.4,Montgomery,51.97,4.8
3894,3894,0,01/01/11,20,3920150,196008,135000,224,8,Nacogdoches,89.17,7.1
3895,3895,1,02/01/11,25,3081800,123272,111000,226,8,Nacogdoches,88.58,6.7
3896,3896,2,03/01/11,22,3499195,159054,131450,259,9.1,Nacogdoches,102.86,6.4
3897,3897,3,04/01/11,18,2660300,147794,131750,270,10,Nacogdoches,109.53,6.6
3898,3898,4,05/01/11,31,3659283,118041,98333,253,9.4,Nacogdoches,100.9,6.8
3899,3899,5,06/01/11,35,4964650,141847,135000,268,9.9,Nacogdoches,96.26,8.1
3900,3900,6,07/01/11,40,6041070,151027,138500,282,10.1,Nacogdoches,97.3,8
3901,3901,7,08/01/11,41,5870450,143182,138000,292,10.7,Nacogdoches,86.33,7.7
3902,3902,8,09/01/11,38,5041066,132660,112500,277,9.7,Nacogdoches,85.52,7.2
3903,3903,9,10/01/11,14,1712500,122321,120500,253,9.2,Nacogdoches,86.32,6.8
3904,3904,10,11/01/11,17,2812600,165447,144500,254,9.5,Nacogdoches,97.16,6.4
3905,3905,11,12/01/11,18,2203300,122406,124500,226,8.5,Nacogdoches,98.56,6.2
3906,3906,12,01/01/12,16,2375200,148450,151000,216,8.2,Nacogdoches,100.27,6.6
3907,3907,13,02/01/12,34,4899658,144108,127325,218,8.1,Nacogdoches,102.2,6.5
3908,3908,14,03/01/12,28,4570250,163223,151450,210,7.6,Nacogdoches,106.16,#N/A
3909,3909,15,04/01/12,32,4080850,127527,126500,215,7.5,Nacogdoches,103.32,#N/A
3910,3910,16,05/01/12,40,5421960,135549,115000,226,7.7,Nacogdoches,94.66,6.4
3911,3911,17,06/01/12,29,4324740,149129,120000,228,7.9,Nacogdoches,82.3,7.7
